series_id,series_name,trust,reject_reason,leverage,reset,underlying_token
S000077592,Kurv Dow (DOW) 1.75x Long Daily ETF,NEOS ETF Trust,never_launched_or_no_filings,1.75,daily,DOW
S000077593,Kurv Dow (DOW) 1.75x Short Daily ETF,NEOS ETF Trust,never_launched_or_no_filings,-1.75,daily,DOW
S000077594,Kurv ExxonMobil (XOM) 1.5x Long Daily ETF,NEOS ETF Trust,never_launched_or_no_filings,1.5,daily,XOM
S000077595,Kurv ExxonMobil (XOM) 1.5x Short Daily ETF,NEOS ETF Trust,never_launched_or_no_filings,-1.5,daily,XOM
S000078172,Direxion Daily Transformative Tech 100 Bull 2X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Transformative Tech 100
S000078173,Direxion Daily Transformative Tech 100 Bear 2X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Transformative Tech 100
S000078217,Direxion Daily CVX Bull 1.5X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,1.5,daily,CVX
S000078218,Direxion Daily COP Bull 1.5X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,1.5,daily,COP
S000078219,Direxion Daily XOM Bull 1.5X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,1.5,daily,XOM
S000078220,Direxion Daily EOG Bull 1.5X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,1.5,daily,EOG
S000078221,Direxion Daily CVX Bear 1X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,CVX
S000078222,Direxion Daily COP Bear 1X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,COP
S000078223,Direxion Daily XOM Bear 1X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,XOM
S000078224,Direxion Daily EOG Bear 1X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,EOG
S000078791,Defiance Pure 2x Bull Semiconductor Daily ETF,ETF Series Solutions,never_launched_or_no_filings,2.0,daily,Semiconductor
S000078792,Defiance Pure 2x Bull Airline Daily ETF,ETF Series Solutions,never_launched_or_no_filings,2.0,daily,Airline
S000079021,REX 2X AMC ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,AMC
S000079022,REX 2X TLRY ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,TLRY
S000079023,REX 2X BYND ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,BYND
S000079024,REX 2X COIN ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,COIN
S000079025,REX 2X GME ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,GME
S000079026,REX 2X HOOD ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,HOOD
S000079027,Rex Daily Target 1.5X MSTR ETF,Tidal Trust II,never_launched_or_no_filings,1.5,daily,MSTR
S000079028,REX 2X NKLA ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,NKLA
S000079029,REX 2X PENN ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,PENN
S000079030,REX 2X PTON ETF,Tidal Trust II,never_launched_or_no_filings,2.0,unknown,PTON
S000079351,Defiance Pure 2x Bull Banks Daily ETF,ETF Series Solutions,never_launched_or_no_filings,2.0,daily,Banks
S000079353,Defiance Pure 2x Bull Retail Daily ETF,ETF Series Solutions,never_launched_or_no_filings,2.0,daily,Retail
S000079354,Defiance Pure 2x Bull Tech Daily ETF,ETF Series Solutions,never_launched_or_no_filings,2.0,daily,Tech
S000079916,Direxion Daily NYSE FANG+ Bear 1X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,NYSE FANG+
S000079917,Direxion Daily NYSE FANG+ Bear 2X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,NYSE FANG+
S000080193,TUTTLE CAPITAL 2X DBMF ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,unknown,DBMF
S000080770,TUTTLE CAPITAL 2X ALL INNOVATION ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,unknown,ALL INNOVATION
S000080771,TUTTLE CAPITAL 2X INVERSE ALL INNOVATION ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,unknown,ALL INNOVATION
S000081039,Leverage Shares 2X Long ETOR Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,ETOR
S000081137,GraniteShares 1.5x Short AAPL Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.5,daily,AAPL
S000081147,GraniteShares 1.25x Short TSLA Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.25,daily,TSLA
S000081149,GraniteShares 1.75x Short TSLA Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.75,daily,TSLA
S000081157,GraniteShares 1x Short NIO Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.0,daily,NIO
S000081165,GraniteShares 1.5x Long TSLA Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,1.5,daily,TSLA
S000082339,Tuttle Capital Daily 2X Inverse AI ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,AI
S000082340,Tuttle Capital Daily 2X Long AI ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AI
S000083041,Tuttle Capital Inverse ESG ETF,Spinnaker ETF Series,never_launched_or_no_filings,-1.0,unknown,ESG
S000083672,T-REX 2X INVERSE ALPHABET DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,ALPHABET
S000083673,T-REX 2X INVERSE APPLE DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,APPLE
S000083674,T Rex 2X Inverse MSTR Daily Target ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,T MSTR
S000083878,Direxion Daily MAGMA Bull 2X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,MAGMA
S000083882,Direxion Daily MSCI Emerging Markets ex China Bear 2X Shares,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,MSCI Emerging Markets ex China
S000084218,Direxion Daily Magnificent 7 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Magnificent 7
S000086634,Leverage Shares 2X Long AAPL Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,AAPL
S000086637,Leverage Shares 2X Short NVDA Daily ETF,Themes ETF Trust,never_launched_or_no_filings,-2.0,daily,NVDA
S000086638,Leverage Shares 2X Short TSLA Daily ETF,Themes ETF Trust,never_launched_or_no_filings,-2.0,daily,TSLA
S000086644,Leverage Shares 2X Long META Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,META
S000086645,Leverage Shares 2X Long MSFT Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,MSFT
S000087464,T-REX 2X LONG AVGO DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,AVGO
S000087467,T-REX 2X INVERSE AMD DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,-2.0,daily,AMD
S000087471,T-REX 2X LONG MARA DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,MARA
S000087482,T-REX 2X LONG TSM DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,TSM
S000087483,T-REX 2X LONG VKTX DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,VKTX
S000087806,Proshares Ultra MARA ETF,PROSHARES TRUST,never_launched_or_no_filings,2.0,daily,MARA
S000087808,Proshares UltraShort MARA ETF,PROSHARES TRUST,never_launched_or_no_filings,-2.0,daily,MARA
S000088286,GraniteShares 1x Short AMC Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.0,daily,AMC
S000088297,GraniteShares 1x Short ARM Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.0,daily,ARM
S000088308,GraniteShares 1x Short GME Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.0,daily,GME
S000088312,GraniteShares 1x Short MSTR Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,-1.0,daily,MSTR
S000089646,Kick BRK 2X Long Daily Target ETF,Tidal Trust III,never_launched_or_no_filings,2.0,daily,Kick BRK
S000090367,Direxion Daily CAT Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,CAT
S000090371,Direxion Daily V Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,V
S000090372,Direxion Daily V Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,V
S000090375,Direxion Daily CAT Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,CAT
S000090376,Direxion Daily CMG Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,CMG
S000090377,Direxion Daily CMG Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,CMG
S000090803,GraniteShares 2x Long ARM Daily ETF,GraniteShares ETF Trust,never_launched_or_no_filings,2.0,daily,ARM
S000090956,Teucrium 2x Short OKLO Daily ETF,Listed Funds Trust,never_launched_or_no_filings,-2.0,daily,OKLO
S000090957,Teucrium 2x Long SMR Daily ETF,Listed Funds Trust,never_launched_or_no_filings,2.0,daily,SMR
S000090958,Teucrium 2x Short SMR Daily ETF,Listed Funds Trust,never_launched_or_no_filings,-2.0,daily,SMR
S000090967,Teucrium 2x Long OKLO Daily ETF,Listed Funds Trust,never_launched_or_no_filings,2.0,daily,OKLO
S000091057,Defiance Daily Target 2X Long PENN ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,PENN
S000091220,Leverage Shares 2X Long IONQ Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,IONQ
S000091221,Leverage Shares 2X Long LLY Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,LLY
S000091222,Leverage Shares 2X Long LMT Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,LMT
S000091223,Leverage Shares 2X Long MRVL Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,MRVL
S000091224,Leverage Shares 2X Long NVO Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,NVO
S000091228,Leverage Shares 2X Long QCOM Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,QCOM
S000091229,Leverage Shares 2X Long ABBV Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,ABBV
S000091232,Leverage Shares 2X Long UBER Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,UBER
S000091234,Leverage Shares 2X Long AMZN Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,AMZN
S000091236,Leverage Shares 2X Long BABA Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,BABA
S000091239,Leverage Shares 2X Long CRWD Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,CRWD
S000091502,Defiance Daily Target 2X Short RIOT ETF,Tidal Trust II,never_launched_or_no_filings,-2.0,daily,RIOT
S000091670,Defiance Daily Target 2X Long DJT ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,DJT
S000091671,Defiance Daily Target 2X Long RDDT ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,RDDT
S000091727,T-REX 2X Long LINK Daily Target ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,LINK
S000091728,T-REX 2X Long LTC Daily Target ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,LTC
S000091730,T-REX 2X Long SUI Daily Target ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,SUI
S000092870,Direxion Daily Next Gen Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Next Gen
S000092871,Direxion Daily CCL Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,CCL
S000092872,Direxion Daily CCL Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,CCL
S000092874,Direxion Daily COIN Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,COIN
S000092875,Direxion Daily COST Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,COST
S000092876,Direxion Daily COST Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,COST
S000092877,Direxion Daily DIS Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,DIS
S000092878,Direxion Daily DIS Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,DIS
S000092879,Direxion Daily DKNG Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,DKNG
S000092880,Direxion Daily DKNG Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,DKNG
S000092881,Direxion Daily Next Gen Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Next Gen
S000092885,Direxion Daily HOOD Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,HOOD
S000092887,Direxion Daily INTC Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,INTC
S000092888,Direxion Daily KO Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,KO
S000092889,Direxion Daily KO Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,KO
S000092890,Direxion Daily LCID Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,LCID
S000092891,Direxion Daily LCID Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,LCID
S000092892,Direxion Daily Next Gen Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,Next Gen
S000092893,Direxion Daily MARA Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,MARA
S000092894,Direxion Daily MARA Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,MARA
S000092895,Direxion Daily O Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,O
S000092896,Direxion Daily O Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,O
S000092898,Direxion Daily PYPL Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,PYPL
S000092899,Direxion Daily RBLX Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,RBLX
S000092900,Direxion Daily RBLX Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,RBLX
S000092903,Direxion Daily AAL Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,AAL
S000092905,Direxion Daily SOFI Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,SOFI
S000092906,Direxion Daily UBER Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,UBER
S000092907,Direxion Daily UBER Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,UBER
S000092908,Direxion Daily XYZ Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,XYZ
S000092909,Direxion Daily XYZ Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,XYZ
S000092913,Direxion Daily Biotech Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Biotech Top 5
S000092914,Direxion Daily AAL Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,AAL
S000092917,Direxion Daily Consumer Discretionary Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Consumer Discretionary Top 5
S000092918,Direxion Daily Consumer Discretionary Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Consumer Discretionary Top 5
S000092919,Direxion Daily Consumer Staples Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Consumer Staples Top 5
S000092920,Direxion Daily Consumer Staples Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Consumer Staples Top 5
S000092922,Direxion Daily Energy Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Energy Top 5
S000092923,Direxion Daily Financial Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Financial Top 5
S000092924,Direxion Daily Financial Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Financial Top 5
S000092926,Direxion Daily Healthcare Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Healthcare Top 5
S000092927,Direxion Daily Healthcare Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Healthcare Top 5
S000092928,Direxion Daily Industrials Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Industrials Top 5
S000092929,Direxion Daily Industrials Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Industrials Top 5
S000092930,Direxion Daily Materials Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Materials Top 5
S000092931,Direxion Daily Materials Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Materials Top 5
S000092932,Direxion Daily Real Estate Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Real Estate Top 5
S000092933,Direxion Daily Real Estate Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Real Estate Top 5
S000092936,Direxion Daily ASML Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,ASML
S000092937,Direxion Daily Utilities Top 5 Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,Utilities Top 5
S000092938,Direxion Daily Utilities Top 5 Bear 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-2.0,daily,Utilities Top 5
S000092940,Direxion Daily BABA Bear 1X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,-1.0,daily,BABA
S000093244,Defiance Daily Target 2X Long QBTS ETF,Tidal Trust II,never_launched_or_no_filings,2.0,daily,QBTS
S000093816,Leverage Shares 2X Long OKLO Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,OKLO
S000093817,Leverage Shares 2X Long PDD Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,PDD
S000093818,Leverage Shares 2X Long RGTI Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,RGTI
S000093819,Leverage Shares 2X Long RKLB Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,RKLB
S000093820,Leverage Shares 2X Long SOUN Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,SOUN
S000093821,Leverage Shares 2X Long VST Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,VST
S000093822,Leverage Shares 2X Long AFRM Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,AFRM
S000093826,Leverage Shares 2X Long GOLD Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,GOLD
S000093827,Leverage Shares 2X Long HIMS Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,HIMS
S000093828,Leverage Shares 2X Long JD Daily ETF,Themes ETF Trust,never_launched_or_no_filings,2.0,daily,JD
S000093884,T-REX 2X LONG SOUN DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,SOUN
S000093987,T-REX 2X LONG GEV DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,GEV
S000093988,T-REX 2X LONG HHH DAILY TARGET ETF,ETF Opportunities Trust,never_launched_or_no_filings,2.0,daily,HHH
S000094235,Direxion Daily S&P Top 20 US Stocks Bull 2X ETF,Direxion Shares ETF Trust,never_launched_or_no_filings,2.0,daily,S&P Top 20 US Stocks
